investor_id,date,loan_id,amount,principal_payment,interest_payment
4,2023-04-02,33,88.41128436,82.59223553,5.819048828
4,2023-04-02,36,46.46095297,40.54629323,5.914659738
1,2023-04-02,45,2683.253306,2004.814098,678.4392081
4,2023-04-02,45,255.5479339,190.934676,64.61325791
2,2023-04-02,245,1486.750495,1365.45532,121.2951749
3,2023-04-02,245,2555.352413,2346.876331,208.4760818
4,2023-04-02,245,46.46095297,42.67047875,3.790474215
5,2023-04-02,245,929.2190593,853.409575,75.80948429
4,2023-04-02,256,88.41128436,86.91917191,1.492112451
5,2023-04-02,256,1768.225687,1738.383438,29.84224902
3,2023-04-02,295,1124.410909,1053.888051,70.52285836
4,2023-04-02,295,255.5479339,239.5200115,16.02792235
4,2023-04-02,323,255.5479339,184.8500292,70.69790471
1,2023-04-02,340,-5250,-5250,0
2,2023-04-02,340,-16000,-16000,0
1,2023-04-02,356,928.3184858,897.2485385,31.06994731
2,2023-04-02,356,2829.1611,2734.471736,94.68936324
3,2023-04-02,356,4862.62064,4699.873297,162.7473431
4,2023-04-02,356,88.41128436,85.45224176,2.959042601
5,2023-04-02,356,1768.225687,1709.044835,59.18085203
5,2023-04-02,369,8761.3229,8512.665804,248.6570963
1,2023-04-02,398,487.8400061,463.5547694,24.28523676
2,2023-04-02,398,1486.750495,1412.738345,74.01215011
5,2023-04-02,398,929.2190593,882.9614655,46.25759382
1,2023-04-02,414,2683.253306,2357.222256,326.0310499
4,2023-04-02,414,255.5479339,224.4973577,31.05057618
3,2023-04-02,481,1124.410909,925.8344573,198.5764517
4,2023-04-02,481,255.5479339,210.4169221,45.13101175
1,2023-04-02,493,-26250,-26250,0
3,2023-04-02,493,-11000,-11000,0
4,2023-04-02,493,-2500,-2500,0
1,2023-04-02,580,487.8400061,397.7150061,90.125
2,2023-04-02,580,1486.750495,1212.083828,274.6666667
4,2023-04-02,580,46.46095297,37.87761963,8.583333333
5,2023-04-02,580,929.2190593,757.5523927,171.6666667
1,2023-04-02,584,487.8400061,411.4870924,76.35291372
4,2023-04-02,584,46.46095297,39.1892469,7.271706069
4,2023-04-02,594,255.5479339,178.959286,76.58864787
1,2023-04-02,644,487.8400061,471.5124596,16.32754655
2,2023-04-02,644,1486.750495,1436.990353,49.76014186
3,2023-04-02,644,2555.352413,2469.827169,85.52524383
4,2023-04-02,644,46.46095297,44.90594853,1.555004433
3,2023-04-02,650,1124.410909,762.3275757,362.0833333
1,2023-04-02,660,-26250,-26250,0
3,2023-04-02,660,-11000,-11000,0
4,2023-04-02,660,-2500,-2500,0
1,2023-04-02,726,487.8400061,397.7150061,90.125
4,2023-04-02,726,46.46095297,37.87761963,8.583333333
5,2023-04-02,726,929.2190593,757.5523927,171.6666667
1,2023-04-02,732,2683.253306,1940.925306,742.3279994
4,2023-04-02,732,255.5479339,184.8500292,70.69790471
3,2023-04-02,798,-11000,-11000,0
4,2023-04-02,798,-2500,-2500,0
4,2023-04-02,853,255.5479339,217.3431458,38.20478806
1,2023-04-02,865,2683.253306,2434.814155,248.4391507
1,2023-04-02,912,487.8400061,440.4784797,47.36152649
2,2023-04-02,912,1486.750495,1342.410605,144.3398902
4,2023-04-02,912,46.46095297,41.9503314,4.51062157
5,2023-04-02,912,929.2190593,839.0066279,90.2124314
1,2023-04-02,971,2683.253306,2209.377682,473.8756234
3,2023-04-02,971,1124.410909,925.8344573,198.5764517
4,2023-04-02,971,255.5479339,210.4169221,45.13101175
1,2023-04-03,18,2683.253306,1879.072503,804.1808026
1,2023-04-03,24,487.8400061,404.5424471,83.29755906
2,2023-04-03,24,1486.750495,1232.891267,253.8592276
1,2023-04-03,82,4892.630988,4028.568488,864.0625
3,2023-04-03,82,2050.245366,1688.162033,362.0833333
4,2023-04-03,82,465.964856,383.6731893,82.29166667
1,2023-04-03,98,4892.630988,4028.568488,864.0625
1,2023-04-03,144,928.3184858,912.6513051,15.66718074
5,2023-04-03,144,1768.225687,1738.383438,29.84224902
1,2023-04-03,210,2683.253306,2138.969922,544.2833833
3,2023-04-03,210,1124.410909,896.3302532,228.0806559
1,2023-04-03,252,2683.253306,2004.814098,678.4392081
4,2023-04-03,252,255.5479339,190.934676,64.61325791
1,2023-04-03,279,-5250,-5250,0
2,2023-04-03,279,-16000,-16000,0
5,2023-04-03,279,-10000,-10000,0
1,2023-04-03,319,-5250,-5250,0
4,2023-04-03,319,-500,-500,0
1,2023-04-03,324,2683.253306,2209.377682,473.8756234
3,2023-04-03,324,1124.410909,925.8344573,198.5764517
2,2023-04-03,345,7311.574955,6423.067325,888.5076297
3,2023-04-03,345,10053.41556,8831.717572,1221.697991
1,2023-04-03,440,928.3184858,867.2184731,61.10001269
2,2023-04-03,440,2829.1611,2642.951537,186.2095625
3,2023-04-03,440,4862.62064,4542.572954,320.0476855
4,2023-04-03,440,88.41128436,82.59223553,5.819048828
5,2023-04-03,440,1768.225687,1651.844711,116.3809766
2,2023-04-03,476,2829.1611,2642.951537,186.2095625
4,2023-04-03,476,88.41128436,82.59223553,5.819048828
5,2023-04-03,476,1768.225687,1651.844711,116.3809766
2,2023-04-03,652,7311.574955,6902.441444,409.1335106
5,2023-04-03,652,4569.734347,4314.025903,255.7084441
2,2023-04-03,675,-16000,-16000,0
4,2023-04-03,675,-500,-500,0
2,2023-04-03,684,-16000,-16000,0
3,2023-04-03,684,-27500,-27500,0
4,2023-04-03,684,-500,-500,0
1,2023-04-03,700,2683.253306,2070.805895,612.4474107
4,2023-04-03,700,255.5479339,197.219609,58.32832483
1,2023-04-03,734,2683.253306,2282.103031,401.1502747
4,2023-04-03,858,255.5479339,197.219609,58.32832483
4,2023-04-03,873,465.964856,436.7396206,29.22523543
2,2023-04-03,926,7311.574955,6902.441444,409.1335106
3,2023-04-03,926,10053.41556,9490.856986,562.5585771
5,2023-04-03,926,4569.734347,4314.025903,255.7084441
1,2023-04-03,958,-26250,-26250,0
4,2023-04-03,958,-2500,-2500,0
1,2023-04-04,42,487.8400061,411.4870924,76.35291372
4,2023-04-04,42,46.46095297,39.1892469,7.271706069
5,2023-04-04,42,929.2190593,783.784938,145.4341214
4,2023-04-04,102,465.964856,451.1156331,14.84922292
4,2023-04-04,139,255.5479339,203.7114212,51.8365127
3,2023-04-04,287,2555.352413,2346.876331,208.4760818
4,2023-04-04,287,46.46095297,42.67047875,3.790474215
2,2023-04-04,335,1486.750495,1365.45532,121.2951749
4,2023-04-04,335,46.46095297,42.67047875,3.790474215
5,2023-04-04,335,929.2190593,853.409575,75.80948429
2,2023-04-04,375,1486.750495,1254.055901,232.6945942
3,2023-04-04,375,2555.352413,2155.408579,399.9438338
4,2023-04-04,375,46.46095297,39.1892469,7.271706069
3,2023-04-04,390,1124.410909,787.4208584,336.9900506
4,2023-04-04,390,255.5479339,178.959286,76.58864787
1,2023-04-04,401,2683.253306,2282.103031,401.1502747
4,2023-04-04,401,255.5479339,217.3431458,38.20478806
1,2023-04-04,495,487.8400061,397.7150061,90.125
2,2023-04-04,495,1486.750495,1212.083828,274.6666667
3,2023-04-04,495,2555.352413,2083.26908,472.0833333
4,2023-04-04,495,46.46095297,37.87761963,8.583333333
1,2023-04-04,552,2683.253306,2282.103031,401.1502747
3,2023-04-04,552,1124.410909,956.3098416,168.1010675
1,2023-04-04,637,487.8400061,411.4870924,76.35291372
2,2023-04-04,637,1486.750495,1254.055901,232.6945942
3,2023-04-04,637,2555.352413,2155.408579,399.9438338
4,2023-04-04,637,46.46095297,39.1892469,7.271706069
5,2023-04-04,637,929.2190593,783.784938,145.4341214
1,2023-04-04,647,4892.630988,4298.147562,594.4834259
4,2023-04-04,656,46.46095297,37.87761963,8.583333333
5,2023-04-04,656,929.2190593,757.5523927,171.6666667
1,2023-04-04,693,487.8400061,433.0445482,54.7954579
2,2023-04-04,757,7311.574955,7104.063484,207.5114704
3,2023-04-04,757,10053.41556,9768.087291,285.3282718
5,2023-04-04,757,4569.734347,4440.039678,129.694669
1,2023-04-04,759,4892.630988,4585.766016,306.864972
4,2023-04-04,759,465.964856,436.7396206,29.22523543
1,2023-04-04,763,487.8400061,471.5124596,16.32754655
2,2023-04-04,763,1486.750495,1436.990353,49.76014186
3,2023-04-04,763,2555.352413,2469.827169,85.52524383
1,2023-04-04,765,2683.253306,2138.969922,544.2833833
3,2023-04-04,765,1124.410909,896.3302532,228.0806559
4,2023-04-04,765,255.5479339,203.7114212,51.8365127
1,2023-04-04,817,2683.253306,2434.814155,248.4391507
4,2023-04-04,817,255.5479339,231.8870624,23.66087149
1,2023-04-04,827,2683.253306,2357.222256,326.0310499
3,2023-04-04,827,1124.410909,987.7883739,136.6225352
2,2023-04-04,835,7311.574955,6331.263997,980.3109577
3,2023-04-04,835,10053.41556,8705.487996,1347.927567
5,2023-04-04,835,4569.734347,3957.039998,612.6943485
2,2023-04-04,849,2829.1611,2688.322205,140.8388944
4,2023-04-04,849,88.41128436,84.01006891,4.401215451
5,2023-04-04,849,1768.225687,1680.201378,88.02430902
1,2023-04-04,949,2683.253306,2282.103031,401.1502747
4,2023-04-04,949,255.5479339,217.3431458,38.20478806
3,2023-04-04,990,1124.410909,1053.888051,70.52285836
4,2023-04-04,990,255.5479339,239.5200115,16.02792235
3,2023-04-05,54,1124.410909,1053.888051,70.52285836
4,2023-04-05,84,255.5479339,197.219609,58.32832483
1,2023-04-05,123,487.8400061,404.5424471,83.29755906
4,2023-04-05,123,46.46095297,38.5278521,7.933100863
1,2023-04-05,145,2683.253306,2209.377682,473.8756234
4,2023-04-05,145,255.5479339,210.4169221,45.13101175
3,2023-04-05,179,2555.352413,2428.14403,127.208383
4,2023-04-05,179,46.46095297,44.14807328,2.312879691
5,2023-04-05,179,929.2190593,882.9614655,46.25759382
2,2023-04-05,304,2829.1611,2688.322205,140.8388944
4,2023-04-05,304,88.41128436,84.01006891,4.401215451
1,2023-04-05,313,2683.253306,2209.377682,473.8756234
1,2023-04-05,322,-26250,-26250,0
4,2023-04-05,322,-2500,-2500,0
1,2023-04-05,325,-26250,-26250,0
3,2023-04-05,325,-11000,-11000,0
4,2023-04-05,325,-2500,-2500,0
1,2023-04-05,336,2683.253306,1879.072503,804.1808026
4,2023-04-05,336,255.5479339,178.959286,76.58864787
4,2023-04-05,363,46.46095297,39.1892469,7.271706069
1,2023-04-05,374,487.8400061,404.5424471,83.29755906
2,2023-04-05,374,1486.750495,1232.891267,253.8592276
4,2023-04-05,374,46.46095297,38.5278521,7.933100863
5,2023-04-05,374,929.2190593,770.5570421,158.6620173
1,2023-04-05,387,2683.253306,2514.960121,168.2931847
4,2023-04-05,387,255.5479339,239.5200115,16.02792235
1,2023-04-05,400,487.8400061,448.0400269,39.79997925
2,2023-04-05,400,1486.750495,1365.45532,121.2951749
4,2023-04-05,400,46.46095297,42.67047875,3.790474215
3,2023-04-05,403,1124.410909,762.3275757,362.0833333
4,2023-04-05,403,255.5479339,173.2562672,82.29166667
1,2023-04-05,409,487.8400061,411.4870924,76.35291372
2,2023-04-05,409,1486.750495,1254.055901,232.6945942
3,2023-04-05,409,2555.352413,2155.408579,399.9438338
4,2023-04-05,409,46.46095297,39.1892469,7.271706069
5,2023-04-05,409,929.2190593,783.784938,145.4341214
5,2023-04-05,422,4569.734347,4314.025903,255.7084441
1,2023-04-05,452,487.8400061,433.0445482,54.7954579
3,2023-04-05,452,2555.352413,2268.328586,287.0238271
4,2023-04-05,452,46.46095297,41.24233793,5.218615038
3,2023-04-05,474,2555.352413,2346.876331,208.4760818
4,2023-04-05,474,46.46095297,42.67047875,3.790474215
1,2023-04-05,505,4892.630988,4161.175534,731.4554539
3,2023-04-05,505,2050.245366,1743.7307,306.5146664
4,2023-04-05,516,255.5479339,239.5200115,16.02792235
1,2023-04-05,522,928.3184858,852.582474,75.73601183
2,2023-04-05,522,2829.1611,2598.346587,230.8145122
4,2023-04-05,522,88.41128436,81.19833085,7.212953507
5,2023-04-05,522,1768.225687,1623.966617,144.2590701
1,2023-04-05,524,487.8400061,418.5509542,69.28905197
3,2023-04-05,524,2555.352413,2192.40976,362.9426532
4,2023-04-05,524,46.46095297,39.86199564,6.59895733
5,2023-04-05,524,929.2190593,797.2399127,131.9791466
1,2023-04-05,582,2683.253306,1940.925306,742.3279994
3,2023-04-05,582,1124.410909,813.3401283,311.0707807
1,2023-04-05,586,2683.253306,2070.805895,612.4474107
3,2023-04-05,586,1124.410909,867.7662798,256.6446292
4,2023-04-05,586,255.5479339,197.219609,58.32832483
3,2023-04-05,654,2050.245366,1860.415649,189.8297177
1,2023-04-05,719,487.8400061,411.4870924,76.35291372
2,2023-04-05,719,1486.750495,1254.055901,232.6945942
1,2023-04-05,721,487.8400061,471.5124596,16.32754655
3,2023-04-05,721,2555.352413,2469.827169,85.52524383
4,2023-04-05,721,46.46095297,44.90594853,1.555004433
3,2023-04-05,749,1124.410909,896.3302532,228.0806559
4,2023-04-05,749,255.5479339,203.7114212,51.8365127
1,2023-04-05,766,2683.253306,2282.103031,401.1502747
3,2023-04-05,766,1124.410909,956.3098416,168.1010675
4,2023-04-05,801,255.5479339,217.3431458,38.20478806
1,2023-04-05,841,928.3184858,897.2485385,31.06994731
2,2023-04-05,841,2829.1611,2734.471736,94.68936324
4,2023-04-05,841,88.41128436,85.45224176,2.959042601
1,2023-04-05,871,928.3184858,838.1934858,90.125
2,2023-04-05,871,2829.1611,2554.494433,274.6666667
5,2023-04-05,871,1768.225687,1596.559021,171.6666667
1,2023-04-05,917,2683.253306,2434.814155,248.4391507
3,2023-04-05,917,1124.410909,1020.303074,104.1078346
1,2023-04-05,957,2683.253306,1879.072503,804.1808026
4,2023-04-05,957,255.5479339,178.959286,76.58864787
1,2023-04-05,984,-5250,-5250,0
2,2023-04-05,984,-16000,-16000,0
3,2023-04-05,984,-27500,-27500,0
4,2023-04-05,984,-500,-500,0
5,2023-04-05,984,-10000,-10000,0
1,2023-04-06,127,2683.253306,2357.222256,326.0310499
4,2023-04-06,127,255.5479339,224.4973577,31.05057618
1,2023-04-06,134,487.8400061,440.4784797,47.36152649
3,2023-04-06,134,2555.352413,2307.268227,248.0841864
5,2023-04-06,134,929.2190593,839.0066279,90.2124314
2,2023-04-06,166,1486.750495,1388.895636,97.85485854
3,2023-04-06,166,2555.352413,2387.164375,168.1880381
4,2023-04-06,166,46.46095297,43.40298864,3.057964329
5,2023-04-06,166,929.2190593,868.0597727,61.15928659
1,2023-04-06,203,487.8400061,448.0400269,39.79997925
2,2023-04-06,203,1486.750495,1365.45532,121.2951749
3,2023-04-06,203,2555.352413,2346.876331,208.4760818
4,2023-04-06,203,46.46095297,42.67047875,3.790474215
5,2023-04-06,203,929.2190593,853.409575,75.80948429
3,2023-04-06,208,1124.410909,1053.888051,70.52285836
4,2023-04-06,208,255.5479339,239.5200115,16.02792235
3,2023-04-06,264,1124.410909,813.3401283,311.0707807
4,2023-04-06,264,255.5479339,184.8500292,70.69790471
1,2023-04-06,328,-26250,-26250,0
4,2023-04-06,328,-2500,-2500,0
1,2023-04-06,333,2683.253306,1879.072503,804.1808026
1,2023-04-06,382,2683.253306,2070.805895,612.4474107
3,2023-04-06,382,1124.410909,867.7662798,256.6446292
1,2023-04-06,525,2683.253306,2514.960121,168.2931847
3,2023-04-06,525,1124.410909,1053.888051,70.52285836
4,2023-04-06,525,255.5479339,239.5200115,16.02792235
1,2023-04-06,530,2683.253306,2004.814098,678.4392081
4,2023-04-06,530,255.5479339,190.934676,64.61325791
1,2023-04-06,554,928.3184858,912.6513051,15.66718074
4,2023-04-06,554,88.41128436,86.91917191,1.492112451
5,2023-04-06,554,1768.225687,1738.383438,29.84224902
2,2023-04-06,581,2829.1611,2598.346587,230.8145122
3,2023-04-06,581,4862.62064,4465.908197,396.7124429
5,2023-04-06,581,1768.225687,1623.966617,144.2590701
1,2023-04-06,612,2683.253306,2138.969922,544.2833833
4,2023-04-06,612,255.5479339,203.7114212,51.8365127
4,2023-04-06,635,-2500,-2500,0
1,2023-04-06,663,-26250,-26250,0
3,2023-04-06,663,-11000,-11000,0
4,2023-04-06,663,-2500,-2500,0
1,2023-04-06,717,2683.253306,1879.072503,804.1808026
3,2023-04-06,717,1124.410909,787.4208584,336.9900506
4,2023-04-06,717,255.5479339,178.959286,76.58864787
1,2023-04-06,741,487.8400061,440.4784797,47.36152649
3,2023-04-06,741,2555.352413,2307.268227,248.0841864
4,2023-04-06,741,46.46095297,41.9503314,4.51062157
5,2023-04-06,741,929.2190593,839.0066279,90.2124314
1,2023-04-06,760,-26250,-26250,0
4,2023-04-06,760,-2500,-2500,0
1,2023-04-06,774,4892.630988,4298.147562,594.4834259
3,2023-04-06,774,2050.245366,1801.128502,249.1168642
4,2023-04-06,774,465.964856,409.3473869,56.61746914
1,2023-04-06,788,2683.253306,2070.805895,612.4474107
3,2023-04-06,788,1124.410909,867.7662798,256.6446292
1,2023-04-06,838,928.3184858,897.2485385,31.06994731
2,2023-04-06,838,2829.1611,2734.471736,94.68936324
3,2023-04-06,838,4862.62064,4699.873297,162.7473431
4,2023-04-06,838,88.41128436,85.45224176,2.959042601
5,2023-04-06,838,1768.225687,1709.044835,59.18085203
1,2023-04-06,872,487.8400061,397.7150061,90.125
5,2023-04-06,872,929.2190593,757.5523927,171.6666667
1,2023-04-06,915,487.8400061,471.5124596,16.32754655
2,2023-04-06,915,1486.750495,1436.990353,49.76014186
4,2023-04-06,915,46.46095297,44.90594853,1.555004433
5,2023-04-06,915,929.2190593,898.1189707,31.10008866
1,2023-04-06,922,-26250,-26250,0
4,2023-04-06,922,-2500,-2500,0
1,2023-04-06,925,2683.253306,2209.377682,473.8756234
3,2023-04-06,925,1124.410909,925.8344573,198.5764517
4,2023-04-06,925,255.5479339,210.4169221,45.13101175
1,2023-04-06,935,2683.253306,2004.814098,678.4392081
3,2023-04-06,935,1124.410909,840.1125742,284.2983348
1,2023-04-07,29,487.8400061,448.0400269,39.79997925
4,2023-04-07,29,46.46095297,42.67047875,3.790474215
5,2023-04-07,29,929.2190593,853.409575,75.80948429
1,2023-04-07,112,2683.253306,2357.222256,326.0310499
4,2023-04-07,112,255.5479339,224.4973577,31.05057618
3,2023-04-07,118,2050.245366,1801.128502,249.1168642
4,2023-04-07,118,465.964856,409.3473869,56.61746914
1,2023-04-07,211,928.3184858,838.1934858,90.125
2,2023-04-07,211,2829.1611,2554.494433,274.6666667
4,2023-04-07,211,88.41128436,79.82795103,8.583333333
5,2023-04-07,211,1768.225687,1596.559021,171.6666667
2,2023-04-07,261,14018.11664,13620.26529,397.8513541
5,2023-04-07,261,8761.3229,8512.665804,248.6570963
1,2023-04-07,263,487.8400061,425.7360789,62.10392725
2,2023-04-07,263,1486.750495,1297.481383,189.2691116
4,2023-04-07,263,46.46095297,40.54629323,5.914659738
5,2023-04-07,263,929.2190593,810.9258646,118.2931948
2,2023-04-07,294,7311.574955,6610.686727,700.8882274
5,2023-04-07,294,4569.734347,4131.679205,438.0551421
2,2023-04-07,312,1486.750495,1212.083828,274.6666667
3,2023-04-07,312,2555.352413,2083.26908,472.0833333
4,2023-04-07,312,46.46095297,37.87761963,8.583333333
2,2023-04-07,314,1486.750495,1254.055901,232.6945942
3,2023-04-07,314,2555.352413,2155.408579,399.9438338
1,2023-04-07,450,2683.253306,2070.805895,612.4474107
4,2023-04-07,450,255.5479339,197.219609,58.32832483
1,2023-04-07,480,487.8400061,448.0400269,39.79997925
2,2023-04-07,480,1486.750495,1365.45532,121.2951749
3,2023-04-07,480,2555.352413,2346.876331,208.4760818
4,2023-04-07,480,46.46095297,42.67047875,3.790474215
5,2023-04-07,480,929.2190593,853.409575,75.80948429
1,2023-04-07,486,2683.253306,2357.222256,326.0310499
4,2023-04-07,486,255.5479339,224.4973577,31.05057618
1,2023-04-07,520,487.8400061,404.5424471,83.29755906
4,2023-04-07,520,46.46095297,38.5278521,7.933100863
5,2023-04-07,520,929.2190593,770.5570421,158.6620173
1,2023-04-07,625,2683.253306,2357.222256,326.0310499
2,2023-04-07,674,-16000,-16000,0
1,2023-04-07,686,487.8400061,404.5424471,83.29755906
2,2023-04-07,686,1486.750495,1232.891267,253.8592276
3,2023-04-07,686,2555.352413,2119.031866,436.3205475
1,2023-04-07,692,487.8400061,404.5424471,83.29755906
2,2023-04-07,692,1486.750495,1232.891267,253.8592276
3,2023-04-07,692,2555.352413,2119.031866,436.3205475
4,2023-04-07,692,46.46095297,38.5278521,7.933100863
5,2023-04-07,692,929.2190593,770.5570421,158.6620173
2,2023-04-07,731,7311.574955,6803.786539,507.7884154
5,2023-04-07,778,4569.734347,4314.025903,255.7084441
3,2023-04-07,782,-11000,-11000,0
1,2023-04-07,820,2683.253306,2209.377682,473.8756234
3,2023-04-07,820,1124.410909,925.8344573,198.5764517
4,2023-04-07,820,255.5479339,210.4169221,45.13101175
1,2023-04-07,829,2683.253306,1819.190806,864.0625
1,2023-04-07,885,487.8400061,471.5124596,16.32754655
2,2023-04-07,885,1486.750495,1436.990353,49.76014186
3,2023-04-07,885,2555.352413,2469.827169,85.52524383
4,2023-04-07,885,46.46095297,44.90594853,1.555004433
2,2023-04-07,892,-80000,-80000,0
3,2023-04-07,892,-110000,-110000,0
1,2023-04-08,90,4892.630988,4028.568488,864.0625
3,2023-04-08,90,2050.245366,1688.162033,362.0833333
